datetime_fitted,manual_fit,Region,Year,Mean,Median,StDev,t.start.,t.max_real.,t.end.,t.duration.,Magnitude,Amplitude,Threshold,settings_region,settings_sat_alg,settings_concentration_type,settings_cell_size_model1,settings_cell_size_model2,settings_year,settings_composite,settings_log_chla,settings_yearday_slide,settings_percent,settings_outlier,settings_dailystat,settings_pixrange1,settings_pixrange2,settings_fitmethod,settings_bloomShape,settings_smoothMethod,settings_loessSpan,settings_t_range,settings_ti_limits,settings_tm_limits,settings_ti_threshold_type,settings_ti_threshold_percent,settings_ti_threshold_constant,settings_tm,settings_beta,settings_use_weights,settings_rm_bkrnd,settings_flag1_lim1,settings_flag1_lim2,settings_flag2_lim1,settings_flag2_lim2,settings_threshcoef,settings_fullrunoutput_png,settings_fullrunoutput_statcsv,settings_fullrunyears,settings_fullrunboxes,settings_box,settings_custom_name,settings_polystr
,TRUE,SAB,2008,0.418543262,0.356182476,2.375638705,261,306,,,,,0.35515434,atlantic,modisaquar2022.0_chlpoly4,full,small,small,2008,1,TRUE,1,20,none,average,"","",thresh,symmetric,loess,0.2,"210,309","210,275","211,308",percent_thresh,20,0.1,FALSE,FALSE,FALSE,TRUE,0.75,1.25,0.85,1.15,1.05,FALSE,TRUE,"2002,2024",SES,custom,"",
,TRUE,SAB,2009,0.326299723,0.280040768,1.60380727,254,286,,,,,0.296412599,atlantic,modisaquar2022.0_chlpoly4,full,small,small,2009,1,TRUE,1,20,none,average,"","",thresh,symmetric,loess,0.2,"200,309","200,275","201,308",percent_thresh,20,0.1,FALSE,FALSE,FALSE,TRUE,0.75,1.25,0.85,1.15,1.05,FALSE,TRUE,"2002,2024",AC,custom,"",
,TRUE,SAB,2010,0.61036433,0.615637716,2.242300594,233,275,,,,,0.590590376,atlantic,modisaquar2022.0_chlpoly4,full,small,small,2010,1,TRUE,1,20,none,average,"","",thresh,symmetric,loess,0.2,"170,309","190,275","190,308",percent_thresh,20,0.1,FALSE,FALSE,FALSE,TRUE,0.75,1.25,0.85,1.15,1.05,FALSE,TRUE,"2002,2024",HIB,custom,"",
,TRUE,SAB,2011,0.423557791,0.336187322,1.849467207,247,275,,,,,0.340404766,atlantic,modisaquar2022.0_chlpoly4,full,small,small,2011,1,TRUE,1,20,none,average,"","",thresh,symmetric,loess,0.2,"180,309","210,300","210,300",percent_thresh,20,0.1,FALSE,FALSE,FALSE,TRUE,0.75,1.25,0.85,1.15,1.05,FALSE,TRUE,"2002,2024",NENS,custom,"",
,TRUE,SAB,2012,0.359400544,0.339631905,1.373350771,273,298,,,,,0.352775874,atlantic,modisaquar2022.0_chlpoly4,full,small,small,2012,1,TRUE,1,20,none,average,"","",thresh,symmetric,loess,0.2,"160,309","210,300","210,300",percent_thresh,20,0.1,FALSE,FALSE,FALSE,TRUE,0.75,1.25,0.85,1.15,1.05,FALSE,TRUE,"2002,2024",SAB,custom,"",
,TRUE,SAB,2013,0.294826321,0.251907789,1.612787595,260,299,,,,,0.254000594,atlantic,modisaquar2022.0_chlpoly4,full,small,small,2013,1,TRUE,1,20,none,average,"","",thresh,symmetric,loess,0.2,"160,309","210,300","210,300",percent_thresh,20,0.1,FALSE,FALSE,FALSE,TRUE,0.75,1.25,0.85,1.15,1.05,FALSE,TRUE,"2002,2024",HB,custom,"",
,TRUE,SAB,2014,0.358362048,0.350470707,1.648581044,242,297,,,,,0.352851121,atlantic,modisaquar2022.0_chlpoly4,full,small,small,2014,1,TRUE,1,20,none,average,"","",thresh,symmetric,loess,0.2,"160,309","210,300","210,300",percent_thresh,20,0.1,FALSE,FALSE,FALSE,TRUE,0.75,1.25,0.85,1.15,1.05,FALSE,TRUE,"2002,2024",FP,custom,"",
,TRUE,SAB,2015,0.50412915,0.475290294,1.628456762,264,288,,,,,0.534177405,atlantic,modisaquar2022.0_chlpoly4,full,small,small,2015,1,TRUE,1,20,none,average,"","",thresh,symmetric,loess,0.2,"180,309","210,300","210,300",percent_thresh,20,0.1,FALSE,FALSE,FALSE,TRUE,0.75,1.25,0.85,1.15,1.05,FALSE,TRUE,"2002,2024",SPB,custom,"",
,TRUE,SAB,2016,0.536254979,0.443198094,2.193579156,256,285,,,,,0.519205903,atlantic,modisaquar2022.0_chlpoly4,full,small,small,2016,1,TRUE,1,20,none,average,"","",thresh,symmetric,loess,0.2,"180,309","210,300","210,300",percent_thresh,20,0.1,FALSE,FALSE,FALSE,TRUE,0.75,1.25,0.85,1.15,1.05,FALSE,TRUE,"2002,2024",SES,custom,"",
,TRUE,SAB,2017,0.540228246,0.4915993,2.170184964,270,298,,,,,0.396182906,atlantic,modisaquar2022.0_chlpoly4,full,small,small,2017,1,TRUE,1,20,none,average,"","",thresh,symmetric,loess,0.2,"220,309","220,300","221,300",percent_thresh,20,0.1,FALSE,FALSE,FALSE,TRUE,0.75,1.25,0.85,1.15,1.05,FALSE,TRUE,"2002,2024",AC,custom,"",
,TRUE,SAB,2018,0.743302536,0.719450791,1.437244189,273,276,,,,,0.771286133,atlantic,modisaquar2022.0_chlpoly4,full,small,small,2018,1,TRUE,1,20,none,average,"","",thresh,symmetric,loess,0.2,"170,309","210,300","210,300",percent_thresh,20,0.1,FALSE,FALSE,FALSE,TRUE,0.75,1.25,0.85,1.15,1.05,FALSE,TRUE,"2002,2024",HIB,custom,"",
,TRUE,SAB,2019,0.654369566,0.549888362,2.067784769,231,290,,,,,0.497834817,atlantic,modisaquar2022.0_chlpoly4,full,small,small,2019,1,TRUE,1,20,none,average,"","",thresh,symmetric,loess,0.2,"190,309","210,300","210,300",percent_thresh,20,0.1,FALSE,FALSE,FALSE,TRUE,0.75,1.25,0.85,1.15,1.05,FALSE,TRUE,"2002,2024",NENS,custom,"",
,TRUE,SAB,2020,0.72002244,0.563341512,2.141911673,257,290,,,,,0.589016093,atlantic,modisaquar2022.0_chlpoly4,full,small,small,2020,1,TRUE,1,20,none,average,"","",thresh,symmetric,loess,0.2,"170,309","210,300","222,308",percent_thresh,20,0.1,FALSE,FALSE,FALSE,TRUE,0.75,1.25,0.85,1.15,1.05,FALSE,TRUE,"2002,2024",SAB,custom,"",
,TRUE,SAB,2021,0.682213758,0.639627215,1.864449713,252,306,,,,,0.655237974,atlantic,modisaquar2022.0_chlpoly4,full,small,small,2021,1,TRUE,1,20,none,average,"","",thresh,symmetric,loess,0.2,"160,309","210,300","210,300",percent_thresh,20,0.1,FALSE,FALSE,FALSE,TRUE,0.75,1.25,0.85,1.15,1.05,FALSE,TRUE,"2002,2024",HB,custom,"",
,TRUE,SAB,2022,0.424148855,0.41804956,1.762047673,284,297,,,,,0.441318648,atlantic,modisaquar2022.0_chlpoly4,full,small,small,2022,1,TRUE,1,20,none,average,"","",thresh,symmetric,loess,0.2,"160,309","210,300","210,300",percent_thresh,20,0.1,FALSE,FALSE,FALSE,TRUE,0.75,1.25,0.85,1.15,1.05,FALSE,TRUE,"2002,2024",FP,custom,"",
,TRUE,HB,2003,0.658636957,0.734611351,1.925830592,265,279,,,,,0.799133239,atlantic,modisaquar2022.0_chlpoly4,full,small,small,2003,1,TRUE,1,20,none,average,"","",thresh,symmetric,loess,0.2,"230,300","240,298","240,299",percent_thresh,20,0.1,FALSE,FALSE,FALSE,TRUE,0.75,1.25,0.85,1.15,1.05,FALSE,TRUE,"2002,2024",SPB,custom,"",
,TRUE,HB,2004,0.562928409,0.5357773,1.676475277,260,276,,,,,0.47777474,atlantic,modisaquar2022.0_chlpoly4,full,small,small,2004,1,TRUE,1,20,none,average,"","",thresh,symmetric,loess,0.2,"210,300","240,298","240,299",percent_thresh,20,0.1,FALSE,FALSE,FALSE,TRUE,0.75,1.25,0.85,1.15,1.05,FALSE,TRUE,"2002,2024",SES,custom,"",
,TRUE,HB,2005,0.316061467,0.290805967,1.778393145,260,286,,,,,0.30885549,atlantic,modisaquar2022.0_chlpoly4,full,small,small,2005,1,TRUE,1,20,none,average,"","",thresh,symmetric,loess,0.2,"210,300","240,298","240,299",percent_thresh,20,0.1,FALSE,FALSE,FALSE,TRUE,0.75,1.25,0.85,1.15,1.05,FALSE,TRUE,"2002,2024",AC,custom,"",
,TRUE,HB,2006,0.258699923,0.204839826,1.715792599,245,289,,,,,0.22830047,atlantic,modisaquar2022.0_chlpoly4,full,small,small,2006,1,TRUE,1,20,none,average,"","",thresh,symmetric,loess,0.2,"190,300","210,298","210,299",percent_thresh,20,0.1,FALSE,FALSE,FALSE,TRUE,0.75,1.25,0.85,1.15,1.05,FALSE,TRUE,"2002,2024",HIB,custom,"",
,TRUE,HB,2007,0.384678817,0.385213392,1.299141414,254,258,274,20,2.035746293,0.218756367,0.418406176,atlantic,modisaquar2022.0_chlpoly4,full,small,small,2007,1,TRUE,1,20,none,average,"","",thresh,symmetric,loess,0.2,"190,300","210,298","210,299",percent_thresh,20,0.1,FALSE,FALSE,FALSE,TRUE,0.75,1.25,0.85,1.15,1.05,FALSE,TRUE,"2002,2024",NENS,custom,"",
,TRUE,HB,2008,0.352702641,0.297041791,1.83611237,260,292,,,,,0.306382705,atlantic,modisaquar2022.0_chlpoly4,full,small,small,2008,1,TRUE,1,20,none,average,"","",thresh,symmetric,loess,0.2,"200,300","210,298","210,299",percent_thresh,20,0.1,FALSE,FALSE,FALSE,TRUE,0.75,1.25,0.85,1.15,1.05,FALSE,TRUE,"2002,2024",SAB,custom,"",
,TRUE,HB,2009,0.541604356,0.518642092,2.026555781,263,290,,,,,0.562936004,atlantic,modisaquar2022.0_chlpoly4,full,small,small,2009,1,TRUE,1,20,none,average,"","",thresh,symmetric,loess,0.2,"225,300","225,298","226,299",percent_thresh,20,0.1,FALSE,FALSE,FALSE,TRUE,0.75,1.25,0.85,1.15,1.05,FALSE,TRUE,"2002,2024",HB,custom,"",
,TRUE,HB,2010,0.700918316,0.658780163,1.662917383,276,277,,,,,0.712941316,atlantic,modisaquar2022.0_chlpoly4,full,small,small,2010,1,TRUE,1,20,none,average,"","",thresh,symmetric,loess,0.2,"225,300","225,298","226,299",percent_thresh,20,0.1,FALSE,FALSE,FALSE,TRUE,0.75,1.25,0.85,1.15,1.05,FALSE,TRUE,"2002,2024",FP,custom,"",
,TRUE,HB,2011,0.522658754,0.432955275,1.944663453,261,272,,,,,0.469050343,atlantic,modisaquar2022.0_chlpoly4,full,small,small,2011,1,TRUE,1,20,none,average,"","",thresh,symmetric,loess,0.2,"205,300","220,298","220,299",percent_thresh,20,0.1,FALSE,FALSE,FALSE,TRUE,0.75,1.25,0.85,1.15,1.05,FALSE,TRUE,"2002,2024",SPB,custom,"",
,TRUE,HB,2012,0.300293762,0.266797033,1.854600897,264,283,,,,,0.280136885,atlantic,modisaquar2022.0_chlpoly4,full,small,small,2012,1,TRUE,1,20,none,average,"","",thresh,symmetric,loess,0.2,"225,300","225,298","226,299",percent_thresh,20,0.1,FALSE,FALSE,FALSE,TRUE,0.75,1.25,0.85,1.15,1.05,FALSE,TRUE,"2002,2024",SES,custom,"",
,TRUE,HB,2013,0.279460113,0.221765959,1.743789853,249,294,,,,,0.230591541,atlantic,modisaquar2022.0_chlpoly4,full,small,small,2013,1,TRUE,1,20,none,average,"","",thresh,symmetric,loess,0.2,"215,300","220,298","220,299",percent_thresh,20,0.1,FALSE,FALSE,FALSE,TRUE,0.75,1.25,0.85,1.15,1.05,FALSE,TRUE,"2002,2024",AC,custom,"",
,TRUE,HB,2014,0.362050277,0.361415506,1.674274862,259,286,,,,,0.378234754,atlantic,modisaquar2022.0_chlpoly4,full,small,small,2014,1,TRUE,1,20,none,average,"","",thresh,symmetric,loess,0.2,"210,300","220,298","220,299",percent_thresh,20,0.1,FALSE,FALSE,FALSE,TRUE,0.75,1.25,0.85,1.15,1.05,FALSE,TRUE,"2002,2024",HIB,custom,"",
,TRUE,HB,2015,0.449055807,0.411732418,1.428280114,248,279,,,,,0.460525781,atlantic,modisaquar2022.0_chlpoly4,full,small,small,2015,1,TRUE,1,20,none,average,"","",thresh,symmetric,loess,0.2,"170,300","220,298","220,299",percent_thresh,20,0.1,FALSE,FALSE,FALSE,TRUE,0.75,1.25,0.85,1.15,1.05,FALSE,TRUE,"2002,2024",NENS,custom,"",
,TRUE,HB,2016,0.634321609,0.512294118,1.857521727,259,272,,,,,0.53672265,atlantic,modisaquar2022.0_chlpoly4,full,small,small,2016,1,TRUE,1,20,none,average,"","",thresh,symmetric,loess,0.2,"180,300","220,298","220,299",percent_thresh,20,0.1,FALSE,FALSE,FALSE,TRUE,0.75,1.25,0.85,1.15,1.05,FALSE,TRUE,"2002,2024",SAB,custom,"",
,TRUE,HB,2017,0.39532951,0.34807035,1.987058601,267,298,,,,,0.342636549,atlantic,modisaquar2022.0_chlpoly4,full,small,small,2017,1,TRUE,1,20,none,average,"","",thresh,symmetric,loess,0.2,"180,300","220,298","220,299",percent_thresh,20,0.1,FALSE,FALSE,FALSE,TRUE,0.75,1.25,0.85,1.15,1.05,FALSE,TRUE,"2002,2024",HB,custom,"",
,TRUE,HB,2018,0.451989884,0.486712183,1.547978804,250,263,,,,,0.452569212,atlantic,modisaquar2022.0_chlpoly4,full,small,small,2018,1,TRUE,1,20,none,average,"","",thresh,symmetric,loess,0.2,"205,300","220,298","220,299",percent_thresh,20,0.1,FALSE,FALSE,FALSE,TRUE,0.75,1.25,0.85,1.15,1.05,FALSE,TRUE,"2002,2024",FP,custom,"",
,TRUE,HB,2019,0.558721093,0.522437855,2.205153339,254,290,,,,,0.548559748,atlantic,modisaquar2022.0_chlpoly4,full,small,small,2019,1,TRUE,1,20,none,average,"","",thresh,symmetric,loess,0.2,"225,300","225,298","226,299",percent_thresh,20,0.1,FALSE,FALSE,FALSE,TRUE,0.75,1.25,0.85,1.15,1.05,FALSE,TRUE,"2002,2024",SPB,custom,"",
,TRUE,HB,2020,0.622444106,0.596955222,2.393828569,255,287,,,,,0.629714775,atlantic,modisaquar2022.0_chlpoly4,full,small,small,2020,1,TRUE,1,20,none,average,"","",thresh,symmetric,loess,0.2,"200,300","220,298","220,299",percent_thresh,20,0.1,FALSE,FALSE,FALSE,TRUE,0.75,1.25,0.85,1.15,1.05,FALSE,TRUE,"2002,2024",SES,custom,"",
,TRUE,HB,2021,0.697325626,0.835040916,2.003187217,261,291,,,,,0.934351865,atlantic,modisaquar2022.0_chlpoly4,full,small,small,2021,1,TRUE,1,20,none,average,"","",thresh,symmetric,loess,0.2,"210,300","220,298","220,299",percent_thresh,20,0.1,FALSE,FALSE,FALSE,TRUE,0.75,1.25,0.85,1.15,1.05,FALSE,TRUE,"2002,2024",AC,custom,"",
,TRUE,HB,2022,0.339251823,0.336971482,1.827308267,263,299,,,,,0.320168065,atlantic,modisaquar2022.0_chlpoly4,full,small,small,2022,1,TRUE,1,20,none,average,"","",thresh,symmetric,loess,0.2,"175,300","220,298","220,299",percent_thresh,20,0.1,FALSE,FALSE,FALSE,TRUE,0.75,1.25,0.85,1.15,1.05,FALSE,TRUE,"2002,2024",HIB,custom,"",
,TRUE,FP,2003,0.378104609,0.29673338,1.954120593,257,291,,,,,0.320805038,atlantic,modisaquar2022.0_chlpoly4,full,small,small,2003,1,TRUE,1,20,none,average,"","",thresh,symmetric,loess,0.2,"180,329","209,320","210,320",percent_thresh,20,0.1,FALSE,FALSE,FALSE,TRUE,0.75,1.25,0.85,1.15,1.05,FALSE,TRUE,"2002,2024",NENS,custom,"",
,TRUE,FP,2004,0.358888033,0.375099682,1.714080785,256,306,,,,,0.399617446,atlantic,modisaquar2022.0_chlpoly4,full,small,small,2004,1,TRUE,1,20,none,average,"","",thresh,symmetric,loess,0.2,"200,329","209,320","210,320",percent_thresh,20,0.1,FALSE,FALSE,FALSE,TRUE,0.75,1.25,0.85,1.15,1.05,FALSE,TRUE,"2002,2024",SAB,custom,"",
,TRUE,FP,2005,0.342589672,0.342320543,2.087830308,265,298,,,,,0.40979581,atlantic,modisaquar2022.0_chlpoly4,full,small,small,2005,1,TRUE,1,20,none,average,"","",thresh,symmetric,loess,0.2,"160,329","209,320","210,320",percent_thresh,20,0.1,FALSE,FALSE,FALSE,TRUE,0.75,1.25,0.85,1.15,1.05,FALSE,TRUE,"2002,2024",HB,custom,"",
,TRUE,FP,2006,0.316102583,0.232165006,1.803073059,273,307,,,,,0.245519211,atlantic,modisaquar2022.0_chlpoly4,full,small,small,2006,1,TRUE,1,20,none,average,"","",thresh,symmetric,loess,0.2,"160,329","209,320","210,320",percent_thresh,20,0.1,FALSE,FALSE,FALSE,TRUE,0.75,1.25,0.85,1.15,1.05,FALSE,TRUE,"2002,2024",FP,custom,"",
,TRUE,FP,2007,0.316102583,0.232165006,1.803073059,273,307,,,,,0.245519211,atlantic,modisaquar2022.0_chlpoly4,full,small,small,2007,1,TRUE,1,20,none,average,"","",thresh,symmetric,loess,0.2,"150,329","209,320","210,320",percent_thresh,20,0.1,FALSE,FALSE,FALSE,TRUE,0.75,1.25,0.85,1.15,1.05,FALSE,TRUE,"2002,2024",SPB,custom,"",
,TRUE,FP,2008,0.346394303,0.431473731,1.852929965,256,289,,,,,0.427988129,atlantic,modisaquar2022.0_chlpoly4,full,small,small,2008,1,TRUE,1,20,none,average,"","",thresh,symmetric,loess,0.2,"150,329","209,320","210,320",percent_thresh,20,0.1,FALSE,FALSE,FALSE,TRUE,0.75,1.25,0.85,1.15,1.05,FALSE,TRUE,"2002,2024",SES,custom,"",
,TRUE,FP,2009,0.346394303,0.431473731,1.852929965,256,289,,,,,0.427988129,atlantic,modisaquar2022.0_chlpoly4,full,small,small,2009,1,TRUE,1,20,none,average,"","",thresh,symmetric,loess,0.2,"185,329","209,320","210,320",percent_thresh,20,0.1,FALSE,FALSE,FALSE,TRUE,0.75,1.25,0.85,1.15,1.05,FALSE,TRUE,"2002,2024",AC,custom,"",
,TRUE,FP,2010,0.688034142,0.833388322,2.761808846,267,315,,,,,0.944852223,atlantic,modisaquar2022.0_chlpoly4,full,small,small,2010,1,TRUE,1,20,none,average,"","",thresh,symmetric,loess,0.2,"185,329","209,320","210,320",percent_thresh,20,0.1,FALSE,FALSE,FALSE,TRUE,0.75,1.25,0.85,1.15,1.05,FALSE,TRUE,"2002,2024",HIB,custom,"",
,TRUE,FP,2011,0.484511387,0.476428085,1.604429889,254,277,290,36,15.91305286,0.770932265,0.494306686,atlantic,modisaquar2022.0_chlpoly4,full,small,small,2011,1,TRUE,1,20,none,average,"","",thresh,symmetric,loess,0.2,"185,329","209,320","210,320",percent_thresh,20,0.1,FALSE,FALSE,FALSE,TRUE,0.75,1.25,0.85,1.15,1.05,FALSE,TRUE,"2002,2024",NENS,custom,"",
,TRUE,FP,2012,0.274618693,0.252276847,1.692954191,272,293,,,,,0.254708408,atlantic,modisaquar2022.0_chlpoly4,full,small,small,2012,1,TRUE,1,20,none,average,"","",thresh,symmetric,loess,0.2,"185,329","209,320","210,320",percent_thresh,20,0.1,FALSE,FALSE,FALSE,TRUE,0.75,1.25,0.85,1.15,1.05,FALSE,TRUE,"2002,2024",SAB,custom,"",
,TRUE,FP,2013,0.276447826,0.217393564,1.937378753,261,296,,,,,0.218236355,atlantic,modisaquar2022.0_chlpoly4,full,small,small,2013,1,TRUE,1,20,none,average,"","",thresh,symmetric,loess,0.2,"190,329","209,320","210,320",percent_thresh,20,0.1,FALSE,FALSE,FALSE,TRUE,0.75,1.25,0.85,1.15,1.05,FALSE,TRUE,"2002,2024",HB,custom,"",
,TRUE,FP,2014,0.323084481,0.334238121,1.889942189,263,296,,,,,0.346211639,atlantic,modisaquar2022.0_chlpoly4,full,small,small,2014,1,TRUE,1,20,none,average,"","",thresh,symmetric,loess,0.2,"150,329","209,320","210,320",percent_thresh,20,0.1,FALSE,FALSE,FALSE,TRUE,0.75,1.25,0.85,1.15,1.05,FALSE,TRUE,"2002,2024",FP,custom,"",
,TRUE,FP,2015,0.28242319,0.231768059,1.925818135,257,284,,,,,0.236587273,atlantic,modisaquar2022.0_chlpoly4,full,small,small,2015,1,TRUE,1,20,none,average,"","",thresh,symmetric,loess,0.2,"160,329","209,320","210,320",percent_thresh,20,0.1,FALSE,FALSE,FALSE,TRUE,0.75,1.25,0.85,1.15,1.05,FALSE,TRUE,"2002,2024",SPB,custom,"",
,TRUE,FP,2016,0.621402222,0.60562801,2.916325552,264,294,,,,,0.712482176,atlantic,modisaquar2022.0_chlpoly4,full,small,small,2016,1,TRUE,1,20,none,average,"","",thresh,symmetric,loess,0.2,"180,329","209,320","210,320",percent_thresh,20,0.1,FALSE,FALSE,FALSE,TRUE,0.75,1.25,0.85,1.15,1.05,FALSE,TRUE,"2002,2024",SES,custom,"",
,TRUE,FP,2017,0.423873707,0.333244793,2.605105662,270,318,,,,,0.372080718,atlantic,modisaquar2022.0_chlpoly4,full,small,small,2017,1,TRUE,1,20,none,average,"","",thresh,symmetric,loess,0.2,"205,329","209,320","210,320",percent_thresh,20,0.1,FALSE,FALSE,FALSE,TRUE,0.75,1.25,0.85,1.15,1.05,FALSE,TRUE,"2002,2024",AC,custom,"",
,TRUE,FP,2018,0.362354826,0.326046743,1.51642444,269,300,,,,,0.335351138,atlantic,modisaquar2022.0_chlpoly4,full,small,small,2018,1,TRUE,1,20,none,average,"","",thresh,symmetric,loess,0.2,"170,329","209,320","210,320",percent_thresh,20,0.1,FALSE,FALSE,FALSE,TRUE,0.75,1.25,0.85,1.15,1.05,FALSE,TRUE,"2002,2024",HIB,custom,"",
,TRUE,FP,2019,0.375624407,0.275726739,1.869137801,259,285,,,,,0.293678011,atlantic,modisaquar2022.0_chlpoly4,full,small,small,2019,1,TRUE,1,20,none,average,"","",thresh,symmetric,loess,0.2,"190,329","209,320","210,320",percent_thresh,20,0.1,FALSE,FALSE,FALSE,TRUE,0.75,1.25,0.85,1.15,1.05,FALSE,TRUE,"2002,2024",NENS,custom,"",
,TRUE,FP,2020,0.357995789,0.343811805,1.53432672,265,280,,,,,0.388783837,atlantic,modisaquar2022.0_chlpoly4,full,small,small,2020,1,TRUE,1,20,none,average,"","",thresh,symmetric,loess,0.2,"160,329","209,320","210,320",percent_thresh,20,0.1,FALSE,FALSE,FALSE,TRUE,0.75,1.25,0.85,1.15,1.05,FALSE,TRUE,"2002,2024",SAB,custom,"",
,TRUE,FP,2021,0.712377425,0.739382311,2.10771546,264,306,,,,,0.791734783,atlantic,modisaquar2022.0_chlpoly4,full,small,small,2021,1,TRUE,1,20,none,average,"","",thresh,symmetric,loess,0.2,"205,329","209,320","210,320",percent_thresh,20,0.1,FALSE,FALSE,FALSE,TRUE,0.75,1.25,0.85,1.15,1.05,FALSE,TRUE,"2002,2024",HB,custom,"",
,TRUE,FP,2022,0.329231836,0.325156657,1.497055714,266,312,,,,,0.351425605,atlantic,modisaquar2022.0_chlpoly4,full,small,small,2022,1,TRUE,1,20,none,average,"","",thresh,symmetric,loess,0.2,"205,329","209,320","210,320",percent_thresh,20,0.1,FALSE,FALSE,FALSE,TRUE,0.75,1.25,0.85,1.15,1.05,FALSE,TRUE,"2002,2024",FP,custom,"",
