"datetime_fitted","manual_fit","Region","Year","Mean","Median","StDev","t.start.","t.max_real.","t.max_fit.","t.end.","t.duration.","Magnitude.real.","Magnitude.fit.","Amplitude.real.","Amplitude.fit.","Flags","B0","h","sigma","beta","failure_code","RMSE","settings_region","settings_sat_alg","settings_concentration_type","settings_cell_size_model1","settings_cell_size_model2","settings_year","settings_composite","settings_log_chla","settings_yearday_slide","settings_percent","settings_outlier","settings_dailystat","settings_pixrange1","settings_pixrange2","settings_fitmethod","settings_bloomShape","settings_smoothMethod","settings_loessSpan","settings_t_range","settings_ti_limits","settings_tm_limits","settings_ti_threshold_type","settings_ti_threshold_percent","settings_ti_threshold_constant","settings_tm","settings_beta","settings_use_weights","settings_rm_bkrnd","settings_flag1_lim1","settings_flag1_lim2","settings_flag2_lim1","settings_flag2_lim2","settings_threshcoef","settings_fullrunoutput_png","settings_fullrunoutput_statcsv","settings_fullrunyears","settings_fullrunboxes","settings_box","settings_custom_name","settings_polystr"
"2024-02-13-093001",FALSE,"CSS_V02",2003,1.113924796,0.299137575,2.081613134,78,97,94,110,32,108.3548072,101.5028835,12.05523795,5.099778933,1,0.994038566,107.7030461,8.425325761,-0.004326839,0,0.30403103,"atlantic","modisaquar2022.0_chlpoly4","full","small","small","2023","1","FALSE","1","20","sd3","average","","","gauss","symmetric","loess","0.2","31,220","52,176","91,180","percent_thresh","20","0.1","TRUE","TRUE","TRUE","TRUE","0.75","1.25","0.85","1.15","1.05","FALSE","TRUE","2002,2024","CS_V02,CSS_V02,ESS_V02,GB_V02,HL2,LS_V02,P5,WSS_V02","custom","",NA
"2024-02-13-093001",FALSE,"CSS_V02",2004,0.973446454,0.441066399,1.215631614,66,86,91,116,50,81.72122543,86.29888335,5.531709107,2.728035339,15,0.643430671,92.16145046,13.47750107,-0.002294753,0,0.210092712,"atlantic","modisaquar2022.0_chlpoly4","full","small","small","2023","1","FALSE","1","20","sd3","average","","","gauss","symmetric","loess","0.2","31,220","52,176","91,180","percent_thresh","20","0.1","TRUE","TRUE","TRUE","TRUE","0.75","1.25","0.85","1.15","1.05","FALSE","TRUE","2002,2024","CS_V02,CSS_V02,ESS_V02,GB_V02,HL2,LS_V02,P5,WSS_V02","custom","",NA
"2024-02-13-093001",FALSE,"CSS_V02",2005,0.544398822,0.422713475,0.380371863,125,134,142,159,34,11.34863365,10.63974396,0.724481292,0.500796967,1,0.861967412,11.30877279,9.00873588,-0.002562819,0,0.194560086,"atlantic","modisaquar2022.0_chlpoly4","full","small","small","2023","1","FALSE","1","20","sd3","average","","","gauss","symmetric","loess","0.2","31,220","52,176","91,180","percent_thresh","20","0.1","TRUE","TRUE","TRUE","TRUE","0.75","1.25","0.85","1.15","1.05","FALSE","TRUE","2002,2024","CS_V02,CSS_V02,ESS_V02,GB_V02,HL2,LS_V02,P5,WSS_V02","custom","",NA
"2024-02-13-093001",FALSE,"CSS_V02",2006,0.772758637,0.582875737,0.514061957,47,93,91,135,88,43.83784102,50.44782861,1.584760663,0.896034706,125,0.506151844,54.11999084,24.0958887,-0.001075037,0,0.165911872,"atlantic","modisaquar2022.0_chlpoly4","full","small","small","2023","1","FALSE","1","20","sd3","average","","","gauss","symmetric","loess","0.2","31,220","52,176","91,180","percent_thresh","20","0.1","TRUE","TRUE","TRUE","TRUE","0.75","1.25","0.85","1.15","1.05","FALSE","TRUE","2002,2024","CS_V02,CSS_V02,ESS_V02,GB_V02,HL2,LS_V02,P5,WSS_V02","custom","",NA
"2024-02-13-093001",FALSE,"CSS_V02",2007,0.954698958,0.373972445,1.138674181,75,91,91,107,32,85.63100404,83.34563824,5.004855905,4.142355155,5,0.837612384,88.79310732,8.551493871,-0.002930057,0,0.186616625,"atlantic","modisaquar2022.0_chlpoly4","full","small","small","2023","1","FALSE","1","20","sd3","average","","","gauss","symmetric","loess","0.2","31,220","52,176","91,180","percent_thresh","20","0.1","TRUE","TRUE","TRUE","TRUE","0.75","1.25","0.85","1.15","1.05","FALSE","TRUE","2002,2024","CS_V02,CSS_V02,ESS_V02,GB_V02,HL2,LS_V02,P5,WSS_V02","custom","",NA
"2024-02-13-093001",FALSE,"CSS_V02",2008,0.666083403,0.554537467,0.406103391,92,99,99,106,14,7.110347451,8.695118856,2.129662659,1.061787626,12,0.698415512,9.053841577,3.401772743,-0.000982818,0,0.179132138,"atlantic","modisaquar2022.0_chlpoly4","full","small","small","2023","1","FALSE","1","20","sd3","average","","","gauss","symmetric","loess","0.2","31,220","52,176","91,180","percent_thresh","20","0.1","TRUE","TRUE","TRUE","TRUE","0.75","1.25","0.85","1.15","1.05","FALSE","TRUE","2002,2024","CS_V02,CSS_V02,ESS_V02,GB_V02,HL2,LS_V02,P5,WSS_V02","custom","",NA
"2024-02-13-093001",FALSE,"CSS_V02",2009,0.855102857,0.604864283,1.185280639,77,99,91,105,28,36.38280488,74.53669995,7.932405258,4.170589984,125,1.183732932,79.88421404,7.641410601,-0.005215273,0,0.238026295,"atlantic","modisaquar2022.0_chlpoly4","full","small","small","2023","1","FALSE","1","20","sd3","average","","","gauss","symmetric","loess","0.2","31,220","52,176","91,180","percent_thresh","20","0.1","TRUE","TRUE","TRUE","TRUE","0.75","1.25","0.85","1.15","1.05","FALSE","TRUE","2002,2024","CS_V02,CSS_V02,ESS_V02,GB_V02,HL2,LS_V02,P5,WSS_V02","custom","",NA
"2024-02-13-093001",FALSE,"CSS_V02",2010,0.881407729,0.458821297,1.58907566,72,93,91,110,38,57.10053688,30.5624011,12.54936975,1.288301328,125,1.243062087,32.47303283,10.05577304,-0.004793018,0,0.289133066,"atlantic","modisaquar2022.0_chlpoly4","full","small","small","2023","1","FALSE","1","20","sd3","average","","","gauss","symmetric","loess","0.2","31,220","52,176","91,180","percent_thresh","20","0.1","TRUE","TRUE","TRUE","TRUE","0.75","1.25","0.85","1.15","1.05","FALSE","TRUE","2002,2024","CS_V02,CSS_V02,ESS_V02,GB_V02,HL2,LS_V02,P5,WSS_V02","custom","",NA
"2024-02-13-093001",FALSE,"CSS_V02",2011,0.891430552,0.569102605,1.123762403,100,105,106,112,12,24.6392867,34.98719974,6.634725468,4.584736073,12,1.164075069,37.44075121,3.257918979,-0.004030792,0,0.204898115,"atlantic","modisaquar2022.0_chlpoly4","full","small","small","2023","1","FALSE","1","20","sd3","average","","","gauss","symmetric","loess","0.2","31,220","52,176","91,180","percent_thresh","20","0.1","TRUE","TRUE","TRUE","TRUE","0.75","1.25","0.85","1.15","1.05","FALSE","TRUE","2002,2024","CS_V02,CSS_V02,ESS_V02,GB_V02,HL2,LS_V02,P5,WSS_V02","custom","",NA
"2024-02-13-093001",FALSE,"CSS_V02",2012,0.656472213,0.385956707,0.52242982,67,73,91,115,48,21.45567917,16.59809239,1.723047768,0.537980091,125,1.021650564,17.84134441,13.2303532,-0.003987475,0,0.222900671,"atlantic","modisaquar2022.0_chlpoly4","full","small","small","2023","1","FALSE","1","20","sd3","average","","","gauss","symmetric","loess","0.2","31,220","52,176","91,180","percent_thresh","20","0.1","TRUE","TRUE","TRUE","TRUE","0.75","1.25","0.85","1.15","1.05","FALSE","TRUE","2002,2024","CS_V02,CSS_V02,ESS_V02,GB_V02,HL2,LS_V02,P5,WSS_V02","custom","",NA
"2024-02-13-093001",FALSE,"CSS_V02",2013,0.793552914,0.458969093,1.499422806,93,101,102,111,18,56.07762777,33.72319041,10.59619305,3.116515167,12,0.954172139,35.38373331,4.529439614,-0.003200994,0,0.187969541,"atlantic","modisaquar2022.0_chlpoly4","full","small","small","2023","1","FALSE","1","20","sd3","average","","","gauss","symmetric","loess","0.2","31,220","52,176","91,180","percent_thresh","20","0.1","TRUE","TRUE","TRUE","TRUE","0.75","1.25","0.85","1.15","1.05","FALSE","TRUE","2002,2024","CS_V02,CSS_V02,ESS_V02,GB_V02,HL2,LS_V02,P5,WSS_V02","custom","",NA
"2024-02-13-093001",FALSE,"CSS_V02",2014,1.198178936,0.765830814,1.262108558,120,129,129,138,18,17.97060712,24.10605058,4.256400988,2.246089749,12,1.793641778,25.23216652,4.481645515,-0.005669292,0,0.236688628,"atlantic","modisaquar2022.0_chlpoly4","full","small","small","2023","1","FALSE","1","20","sd3","average","","","gauss","symmetric","loess","0.2","31,220","52,176","91,180","percent_thresh","20","0.1","TRUE","TRUE","TRUE","TRUE","0.75","1.25","0.85","1.15","1.05","FALSE","TRUE","2002,2024","CS_V02,CSS_V02,ESS_V02,GB_V02,HL2,LS_V02,P5,WSS_V02","custom","",NA
"2024-02-13-093001",FALSE,"CSS_V02",2015,0.930399358,0.486783711,0.908856861,86,102,100,114,28,48.69057559,43.69369824,3.780364191,2.458267398,1,1.424120055,46.72385611,7.582625763,-0.006258219,0,0.296713264,"atlantic","modisaquar2022.0_chlpoly4","full","small","small","2023","1","FALSE","1","20","sd3","average","","","gauss","symmetric","loess","0.2","31,220","52,176","91,180","percent_thresh","20","0.1","TRUE","TRUE","TRUE","TRUE","0.75","1.25","0.85","1.15","1.05","FALSE","TRUE","2002,2024","CS_V02,CSS_V02,ESS_V02,GB_V02,HL2,LS_V02,P5,WSS_V02","custom","",NA
"2024-02-13-093001",FALSE,"CSS_V02",2016,0.76590834,0.49396863,0.722976103,86,97,95,104,18,4.280628297,3.709432534,0.932493045,0.319966765,1,1.924905191,3.990764688,4.975781677,-0.008970947,0,0.323401503,"atlantic","modisaquar2022.0_chlpoly4","full","small","small","2023","1","FALSE","1","20","sd3","average","","","gauss","symmetric","loess","0.2","31,220","52,176","91,180","percent_thresh","20","0.1","TRUE","TRUE","TRUE","TRUE","0.75","1.25","0.85","1.15","1.05","FALSE","TRUE","2002,2024","CS_V02,CSS_V02,ESS_V02,GB_V02,HL2,LS_V02,P5,WSS_V02","custom","",NA
"2024-02-13-093001",FALSE,"CSS_V02",2017,0.596453741,0.407134232,0.426542716,79,98,94,109,30,16.61627317,16.03882497,1.704982325,0.852781353,1,1.000162078,17.0681755,7.984715931,-0.003716237,0,0.125799613,"atlantic","modisaquar2022.0_chlpoly4","full","small","small","2023","1","FALSE","1","20","sd3","average","","","gauss","symmetric","loess","0.2","31,220","52,176","91,180","percent_thresh","20","0.1","TRUE","TRUE","TRUE","TRUE","0.75","1.25","0.85","1.15","1.05","FALSE","TRUE","2002,2024","CS_V02,CSS_V02,ESS_V02,GB_V02,HL2,LS_V02,P5,WSS_V02","custom","",NA
"2024-02-13-093001",FALSE,"CSS_V02",2018,0.642928214,0.328404006,0.858947726,81,101,94,107,26,35.95513453,44.74056849,3.734247405,2.774149212,12,0.867347069,47.42740206,6.820395908,-0.003548976,0,0.184865669,"atlantic","modisaquar2022.0_chlpoly4","full","small","small","2023","1","FALSE","1","20","sd3","average","","","gauss","symmetric","loess","0.2","31,220","52,176","91,180","percent_thresh","20","0.1","TRUE","TRUE","TRUE","TRUE","0.75","1.25","0.85","1.15","1.05","FALSE","TRUE","2002,2024","CS_V02,CSS_V02,ESS_V02,GB_V02,HL2,LS_V02,P5,WSS_V02","custom","",NA
"2024-02-13-093001",FALSE,"CSS_V02",2019,1.059872381,0.478578861,2.008050767,77,86,92,107,30,80.53011495,82.43862525,14.43609746,4.383262809,1,0.517578981,87.72930374,7.984674891,-0.001007618,0,0.182535906,"atlantic","modisaquar2022.0_chlpoly4","full","small","small","2023","1","FALSE","1","20","sd3","average","","","gauss","symmetric","loess","0.2","31,220","52,176","91,180","percent_thresh","20","0.1","TRUE","TRUE","TRUE","TRUE","0.75","1.25","0.85","1.15","1.05","FALSE","TRUE","2002,2024","CS_V02,CSS_V02,ESS_V02,GB_V02,HL2,LS_V02,P5,WSS_V02","custom","",NA
"2024-02-13-093001",FALSE,"CSS_V02",2020,0.83236703,0.661292634,0.73719768,138,143,143,148,10,0.991855664,1.325041723,0.580947891,0.218619683,12,1.47487908,1.393785723,2.543412587,-0.005251939,0,0.218470816,"atlantic","modisaquar2022.0_chlpoly4","full","small","small","2023","1","FALSE","1","20","sd3","average","","","gauss","symmetric","loess","0.2","31,220","52,176","91,180","percent_thresh","20","0.1","TRUE","TRUE","TRUE","TRUE","0.75","1.25","0.85","1.15","1.05","FALSE","TRUE","2002,2024","CS_V02,CSS_V02,ESS_V02,GB_V02,HL2,LS_V02,P5,WSS_V02","custom","",NA
"2024-02-13-093001",FALSE,"CSS_V02",2021,1.483298609,0.65104418,1.649023462,75,89,91,107,32,26.53418672,50.4212822,5.783523783,2.446563509,125,2.584560722,54.24412319,8.845171656,-0.01169526,0,0.342834576,"atlantic","modisaquar2022.0_chlpoly4","full","small","small","2023","1","FALSE","1","20","sd3","average","","","gauss","symmetric","loess","0.2","31,220","52,176","91,180","percent_thresh","20","0.1","TRUE","TRUE","TRUE","TRUE","0.75","1.25","0.85","1.15","1.05","FALSE","TRUE","2002,2024","CS_V02,CSS_V02,ESS_V02,GB_V02,HL2,LS_V02,P5,WSS_V02","custom","",NA
"2024-02-13-093001",FALSE,"CSS_V02",2022,1.338893928,0.457204473,2.347352755,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,"atlantic","modisaquar2022.0_chlpoly4","full","small","small","2023","1","FALSE","1","20","sd3","average","","","gauss","symmetric","loess","0.2","31,220","52,176","91,180","percent_thresh","20","0.1","TRUE","TRUE","TRUE","TRUE","0.75","1.25","0.85","1.15","1.05","FALSE","TRUE","2002,2024","CS_V02,CSS_V02,ESS_V02,GB_V02,HL2,LS_V02,P5,WSS_V02","custom","",NA
"2024-02-13-093001",FALSE,"CSS_V02",2023,1.032385323,0.83392251,1.022064999,85,98,95,105,20,7.869338368,8.791756035,2.437910129,0.726963561,1,1.65893215,9.241187917,5.071369157,-0.00622043,0,0.235346452,"atlantic","modisaquar2022.0_chlpoly4","full","small","small","2023","1","FALSE","1","20","sd3","average","","","gauss","symmetric","loess","0.2","31,220","52,176","91,180","percent_thresh","20","0.1","TRUE","TRUE","TRUE","TRUE","0.75","1.25","0.85","1.15","1.05","FALSE","TRUE","2002,2024","CS_V02,CSS_V02,ESS_V02,GB_V02,HL2,LS_V02,P5,WSS_V02","custom","",NA
"2024-02-13-093001",FALSE,"ESS_V02",2003,1.317626905,0.497298415,1.81932166,94,110,109,124,30,70.84592607,88.09654164,8.922770117,4.754658051,12,0.994359011,93.24519496,7.823790967,-0.004062692,0,0.274649205,"atlantic","modisaquar2022.0_chlpoly4","full","small","small","2023","1","FALSE","1","20","sd3","average","","","gauss","symmetric","loess","0.2","31,220","52,176","91,180","percent_thresh","20","0.1","TRUE","TRUE","TRUE","TRUE","0.75","1.25","0.85","1.15","1.05","FALSE","TRUE","2002,2024","CS_V02,CSS_V02,ESS_V02,GB_V02,HL2,LS_V02,P5,WSS_V02","custom","",NA
"2024-02-13-093001",FALSE,"ESS_V02",2004,1.107247651,0.471747165,2.095992539,90,102,104,118,28,110.5492733,101.2586818,12.55179728,5.658112691,1,0.766811881,108.5842974,7.656062999,-0.002418843,0,0.18631153,"atlantic","modisaquar2022.0_chlpoly4","full","small","small","2023","1","FALSE","1","20","sd3","average","","","gauss","symmetric","loess","0.2","31,220","52,176","91,180","percent_thresh","20","0.1","TRUE","TRUE","TRUE","TRUE","0.75","1.25","0.85","1.15","1.05","FALSE","TRUE","2002,2024","CS_V02,CSS_V02,ESS_V02,GB_V02,HL2,LS_V02,P5,WSS_V02","custom","",NA
"2024-02-13-093001",FALSE,"ESS_V02",2005,0.72401949,0.466509403,0.825475905,76,92,92,108,32,48.64684094,42.88037025,5.14044204,2.16341004,1,0.510969243,45.43221441,8.377899187,-0.000548422,0,0.19129753,"atlantic","modisaquar2022.0_chlpoly4","full","small","small","2023","1","FALSE","1","20","sd3","average","","","gauss","symmetric","loess","0.2","31,220","52,176","91,180","percent_thresh","20","0.1","TRUE","TRUE","TRUE","TRUE","0.75","1.25","0.85","1.15","1.05","FALSE","TRUE","2002,2024","CS_V02,CSS_V02,ESS_V02,GB_V02,HL2,LS_V02,P5,WSS_V02","custom","",NA
"2024-02-13-093001",FALSE,"ESS_V02",2006,1.353805108,0.663758735,2.782204234,91,102,104,117,26,63.16770178,116.9557771,19.79750728,7.123678562,12,0.960992756,124.8060479,6.98942392,-0.002413421,0,0.289299268,"atlantic","modisaquar2022.0_chlpoly4","full","small","small","2023","1","FALSE","1","20","sd3","average","","","gauss","symmetric","loess","0.2","31,220","52,176","91,180","percent_thresh","20","0.1","TRUE","TRUE","TRUE","TRUE","0.75","1.25","0.85","1.15","1.05","FALSE","TRUE","2002,2024","CS_V02,CSS_V02,ESS_V02,GB_V02,HL2,LS_V02,P5,WSS_V02","custom","",NA
"2024-02-13-093001",FALSE,"ESS_V02",2007,1.493469504,0.589432464,1.831585669,72,89,94,116,44,121.9615085,129.3618622,9.181805307,4.551624716,1,0.079827446,139.3490868,12.21371399,0.002357096,0,0.243929023,"atlantic","modisaquar2022.0_chlpoly4","full","small","small","2023","1","FALSE","1","20","sd3","average","","","gauss","symmetric","loess","0.2","31,220","52,176","91,180","percent_thresh","20","0.1","TRUE","TRUE","TRUE","TRUE","0.75","1.25","0.85","1.15","1.05","FALSE","TRUE","2002,2024","CS_V02,CSS_V02,ESS_V02,GB_V02,HL2,LS_V02,P5,WSS_V02","custom","",NA
"2024-02-13-093001",FALSE,"ESS_V02",2008,1.478817821,0.648837483,2.538392107,93,97,104,115,22,70.0032419,65.07044692,11.80384174,4.621127712,1,0.659925697,69.81900886,6.027479945,-0.001172362,0,0.239040577,"atlantic","modisaquar2022.0_chlpoly4","full","small","small","2023","1","FALSE","1","20","sd3","average","","","gauss","symmetric","loess","0.2","31,220","52,176","91,180","percent_thresh","20","0.1","TRUE","TRUE","TRUE","TRUE","0.75","1.25","0.85","1.15","1.05","FALSE","TRUE","2002,2024","CS_V02,CSS_V02,ESS_V02,GB_V02,HL2,LS_V02,P5,WSS_V02","custom","",NA
"2024-02-13-093001",FALSE,"ESS_V02",2009,0.678356383,0.425258143,0.548948509,89,98,101,113,24,21.34677933,21.62509546,2.122629776,1.476714918,1,0.877059686,22.79578819,6.158401744,-0.003326979,0,0.161213793,"atlantic","modisaquar2022.0_chlpoly4","full","small","small","2023","1","FALSE","1","20","sd3","average","","","gauss","symmetric","loess","0.2","31,220","52,176","91,180","percent_thresh","20","0.1","TRUE","TRUE","TRUE","TRUE","0.75","1.25","0.85","1.15","1.05","FALSE","TRUE","2002,2024","CS_V02,CSS_V02,ESS_V02,GB_V02,HL2,LS_V02,P5,WSS_V02","custom","",NA
"2024-02-13-093001",FALSE,"ESS_V02",2010,1.480277507,0.655000713,3.128747592,70,79,91,112,42,137.421894,137.9432845,22.67414556,5.072696391,15,0.02912716,148.7485223,11.69832967,0.003821678,0,0.302423559,"atlantic","modisaquar2022.0_chlpoly4","full","small","small","2023","1","FALSE","1","20","sd3","average","","","gauss","symmetric","loess","0.2","31,220","52,176","91,180","percent_thresh","20","0.1","TRUE","TRUE","TRUE","TRUE","0.75","1.25","0.85","1.15","1.05","FALSE","TRUE","2002,2024","CS_V02,CSS_V02,ESS_V02,GB_V02,HL2,LS_V02,P5,WSS_V02","custom","",NA
"2024-02-13-093001",FALSE,"ESS_V02",2011,1.887982566,0.67498393,3.780899841,92,100,99,106,14,67.89135904,78.36284186,22.34571314,9.473959817,12,1.068048329,81.81321995,3.445101432,-0.002668142,0,0.222555476,"atlantic","modisaquar2022.0_chlpoly4","full","small","small","2023","1","FALSE","1","20","sd3","average","","","gauss","symmetric","loess","0.2","31,220","52,176","91,180","percent_thresh","20","0.1","TRUE","TRUE","TRUE","TRUE","0.75","1.25","0.85","1.15","1.05","FALSE","TRUE","2002,2024","CS_V02,CSS_V02,ESS_V02,GB_V02,HL2,LS_V02,P5,WSS_V02","custom","",NA
"2024-02-13-093001",FALSE,"ESS_V02",2012,1.335329014,0.501159648,2.84689375,78,85,91,104,26,136.6372661,85.62666332,20.59122005,5.159226406,125,0.619871865,91.77299374,7.096437435,-0.001287591,0,0.2042943,"atlantic","modisaquar2022.0_chlpoly4","full","small","small","2023","1","FALSE","1","20","sd3","average","","","gauss","symmetric","loess","0.2","31,220","52,176","91,180","percent_thresh","20","0.1","TRUE","TRUE","TRUE","TRUE","0.75","1.25","0.85","1.15","1.05","FALSE","TRUE","2002,2024","CS_V02,CSS_V02,ESS_V02,GB_V02,HL2,LS_V02,P5,WSS_V02","custom","",NA
"2024-02-13-093001",FALSE,"ESS_V02",2013,1.174239982,0.468052651,2.788421006,105,112,113,121,16,144.8521241,143.2320573,18.42202608,14.32003486,NA,0.610637757,152.2625746,4.241887629,-0.001274789,0,0.19928948,"atlantic","modisaquar2022.0_chlpoly4","full","small","small","2023","1","FALSE","1","20","sd3","average","","","gauss","symmetric","loess","0.2","31,220","52,176","91,180","percent_thresh","20","0.1","TRUE","TRUE","TRUE","TRUE","0.75","1.25","0.85","1.15","1.05","FALSE","TRUE","2002,2024","CS_V02,CSS_V02,ESS_V02,GB_V02,HL2,LS_V02,P5,WSS_V02","custom","",NA
"2024-02-13-093001",FALSE,"ESS_V02",2014,0.8858849,0.630209761,0.793039246,93,108,107,121,28,41.62118491,42.1495491,3.94539905,2.337540883,1,1.023594934,45.34380817,7.738714803,-0.003045028,0,0.231014556,"atlantic","modisaquar2022.0_chlpoly4","full","small","small","2023","1","FALSE","1","20","sd3","average","","","gauss","symmetric","loess","0.2","31,220","52,176","91,180","percent_thresh","20","0.1","TRUE","TRUE","TRUE","TRUE","0.75","1.25","0.85","1.15","1.05","FALSE","TRUE","2002,2024","CS_V02,CSS_V02,ESS_V02,GB_V02,HL2,LS_V02,P5,WSS_V02","custom","",NA
"2024-02-13-093001",FALSE,"ESS_V02",2015,0.86119186,0.527770765,0.819575947,87,109,105,123,36,44.50039423,43.5064967,3.545542153,1.929713363,1,0.672496172,46.28051659,9.567874264,-0.001695376,0,0.143138715,"atlantic","modisaquar2022.0_chlpoly4","full","small","small","2023","1","FALSE","1","20","sd3","average","","","gauss","symmetric","loess","0.2","31,220","52,176","91,180","percent_thresh","20","0.1","TRUE","TRUE","TRUE","TRUE","0.75","1.25","0.85","1.15","1.05","FALSE","TRUE","2002,2024","CS_V02,CSS_V02,ESS_V02,GB_V02,HL2,LS_V02,P5,WSS_V02","custom","",NA
